locationabbr,income,sex,ageyears,race_ethnicity,education,questionid,behavior_pct
GU,,,35-44,,,Q045,30.902509652509654
GU,,,35-44,,,Q046,36.386005560704355
GU,,,35-44,,,Q047,29.51203763789747
GU,,,45-54,,,Q018,49.456782334384854
GU,,,45-54,,,Q019,27.111016949152543
GU,,,45-54,,,Q043,48.451709758131784
GU,,,45-54,,,Q044,20.982689075630255
GU,,,45-54,,,Q045,32.918343195266274
GU,,,45-54,,,Q046,29.931042654028435
GU,,,45-54,,,Q047,31.250892343120324
GU,,,55-64,,,Q018,39.60040567951319
GU,,,55-64,,,Q019,32.42463768115942
GU,,,55-64,,,Q043,48.81218905472637
GU,,,55-64,,,Q044,18.67145242070117
GU,,,55-64,,,Q045,32.97761824324324
GU,,,55-64,,,Q046,26.91743630573248
GU,,,55-64,,,Q047,32.99271844660194
GU,,,65+,,,Q018,38.8689393939394
GU,,,65+,,,Q019,28.941170731707313
GU,,,65+,,,Q043,45.2532
GU,,,65+,,,Q044,20.279854955680904
GU,,,65+,,,Q045,34.57061224489796
GU,,,65+,,,Q046,32.97796610169492
GU,,,65+,,,Q047,38.910748042128006
GU,,,,Asian,,Q018,45.088640973630824
GU,,,,Asian,,Q019,25.740774015203872
GU,,,,Asian,,Q043,43.377315585135875
GU,,,,Asian,,Q044,19.071396772398444
GU,,,,Asian,,Q045,27.08682735426009
GU,,,,Asian,,Q046,32.846574614976106
GU,,,,Asian,,Q047,30.396521278474314
GU,,,,Hawaiian/Pacific Islander,,Q018,49.043047716777835
GU,,,,Hawaiian/Pacific Islander,,Q019,32.29637223974763
GU,,,,Hawaiian/Pacific Islander,,Q043,47.50226079935406
GU,,,,Hawaiian/Pacific Islander,,Q044,21.633782679738562
GU,,,,Hawaiian/Pacific Islander,,Q045,32.327115858668854
GU,,,,Hawaiian/Pacific Islander,,Q046,32.49045578496299
GU,,,,Hawaiian/Pacific Islander,,Q047,33.10305854937373
GU,,,,Hispanic,,Q018,41.10114942528736
GU,,,,Hispanic,,Q019,22.65483870967742
GU,,,,Hispanic,,Q043,54.05565031982943
GU,,,,Hispanic,,Q044,27.657510729613733
GU,,,,Hispanic,,Q045,35.980962800875275
GU,,,,Hispanic,,Q046,43.159128630705396
GU,,,,Hispanic,,Q047,21.44640122511485
GU,,,,Non-Hispanic White,,Q018,34.260033167495855
GU,,,,Non-Hispanic White,,Q019,14.464586846543002
GU,,,,Non-Hispanic White,,Q043,59.91801418439716
GU,,,,Non-Hispanic White,,Q044,36.27460770328103
GU,,,,Non-Hispanic White,,Q045,35.92896253602305
GU,,,,Non-Hispanic White,,Q046,51.01473396998636
GU,,,,Non-Hispanic White,,Q047,11.917956499747094
GU,,,,Other,,Q018,48.08687615526802
GU,,,,Other,,Q019,27.715789473684207
GU,,,,Other,,Q043,50.33495934959349
GU,,,,Other,,Q044,24.708583106267028
GU,,,,Other,,Q045,31.129218106995886
GU,,,,Other,,Q046,35.59342105263158
GU,,,,Other,,Q047,26.92284626368396
GU,,,,,<High school,Q018,47.03409742120344
GU,,,,,<High school,Q019,33.59617647058823
GU,,,,,<High school,Q043,35.87386363636364
GU,,,,,<High school,Q044,15.31258581235698
GU,,,,,<High school,Q045,25.78371559633027
GU,,,,,<High school,Q046,26.868250539956804
GU,,,,,<High school,Q047,42.63611721611722
GU,,,,,College,Q018,40.889504716981136
GU,,,,,College,Q019,19.838305489260144
GU,,,,,College,Q043,54.69087804878048
GU,,,,,College,Q044,27.35210166177908
GU,,,,,College,Q045,33.27637991049229
GU,,,,,College,Q046,38.6937148217636
GU,,,,,College,Q047,20.3677304964539
GU,,,,,High school,Q018,48.72916902204635
GU,,,,,High school,Q019,29.973217391304342
GU,,,,,High school,Q043,47.90026501766784
GU,,,,,High school,Q044,23.850848972296692
GU,,,,,High school,Q045,31.167249887842083
GU,,,,,High school,Q046,37.829620145113104
GU,,,,,High school,Q047,29.50925925925926
GU,,,,,Some college/tech,Q018,45.53837579617834
GU,,,,,Some college/tech,Q019,26.025348646431503
GU,,,,,Some college/tech,Q043,53.66720000000001
GU,,,,,Some college/tech,Q044,24.779117464263518
GU,,,,,Some college/tech,Q045,34.966728855721385
GU,,,,,Some college/tech,Q046,37.0423487544484
GU,,,,,Some college/tech,Q047,25.35381704874249
GU,,,,,,Q018,45.64516835016835
GU,,,,,,Q019,27.4342595788747
GU,,,,,,Q043,48.637299210454664
GU,,,,,,Q044,23.87750480373319
GU,,,,,,Q045,31.231271620312715
GU,,,,,,Q046,36.090059927045345
GU,,,,,,Q047,28.76726490248146
HI,15000 - 24999,,,,,Q018,38.563837011884544
HI,15000 - 24999,,,,,Q019,25.049956634865566
HI,15000 - 24999,,,,,Q043,52.699324190021876
HI,15000 - 24999,,,,,Q044,22.367114228456913
HI,15000 - 24999,,,,,Q045,36.08444311137772
HI,15000 - 24999,,,,,Q046,32.51539812646371
HI,15000 - 24999,,,,,Q047,28.13666783461808
HI,25000 - 34999,,,,,Q018,40.852502553626145
HI,25000 - 34999,,,,,Q019,23.593568464730293
HI,25000 - 34999,,,,,Q043,54.987394528253645
HI,25000 - 34999,,,,,Q044,24.03477144324602
HI,25000 - 34999,,,,,Q045,36.196697626418995
HI,25000 - 34999,,,,,Q046,34.56426426426426
HI,25000 - 34999,,,,,Q047,26.450475243147654
HI,35000 - 49999,,,,,Q018,41.081607006854526
HI,35000 - 49999,,,,,Q019,22.69996147919877
HI,35000 - 49999,,,,,Q043,58.29794520547945
HI,35000 - 49999,,,,,Q044,24.826557971014495
HI,35000 - 49999,,,,,Q045,38.52998905508938
HI,35000 - 49999,,,,,Q046,35.25495084269663
HI,35000 - 49999,,,,,Q047,23.24113630821751
HI,50000 - 74999,,,,,Q018,38.38821351434743
HI,50000 - 74999,,,,,Q019,21.086579275905116
HI,50000 - 74999,,,,,Q043,59.9152854222362
HI,50000 - 74999,,,,,Q044,26.214564635490476
HI,50000 - 74999,,,,,Q045,39.87013811716146
HI,50000 - 74999,,,,,Q046,37.07154670750383
HI,50000 - 74999,,,,,Q047,19.05214133498316
HI,75000 or greater,,,,,Q018,39.53369546766254
HI,75000 or greater,,,,,Q019,18.517360041088853
HI,75000 or greater,,,,,Q043,62.123557611438194
HI,75000 or greater,,,,,Q044,28.396175876010783
HI,75000 or greater,,,,,Q045,39.92305482808143
HI,75000 or greater,,,,,Q046,38.963139227977564
HI,75000 or greater,,,,,Q047,15.165712095073797
HI,Less than 15000,,,,,Q018,41.41282410651717
HI,Less than 15000,,,,,Q019,28.4291103202847
HI,Less than 15000,,,,,Q043,49.81920803782506
HI,Less than 15000,,,,,Q044,19.734826762246122
HI,Less than 15000,,,,,Q045,34.723072325164374
HI,Less than 15000,,,,,Q046,28.81612903225806
HI,Less than 15000,,,,,Q047,31.098391852050387
HI,,Female,,,,Q018,36.396308960196386
HI,,Female,,,,Q019,19.646893307296292
HI,,Female,,,,Q043,55.087940572856255
HI,,Female,,,,Q044,21.058653630533254
HI,,Female,,,,Q045,34.87856529791752
HI,,Female,,,,Q046,29.569167243168458
HI,,Female,,,,Q047,24.282675896983527
HI,,Male,,,,Q018,43.54998517933011
HI,,Male,,,,Q019,23.64391125389017
HI,,Male,,,,Q043,62.161011183837545
HI,,Male,,,,Q044,30.57143522591998
HI,,Male,,,,Q045,42.589953696477814
HI,,Male,,,,Q046,42.99275065039024
HI,,Male,,,,Q047,17.891668680123885
HI,,,18-24,,,Q018,48.37048816568048
HI,,,18-24,,,Q019,29.156479400749063
HI,,,18-24,,,Q043,58.180728775356876
HI,,,18-24,,,Q044,32.76996974281392
HI,,,18-24,,,Q045,37.25255391600454
HI,,,18-24,,,Q046,48.64481373265157
HI,,,18-24,,,Q047,16.376869087580104
HI,,,25-34,,,Q018,44.86009023789992
HI,,,25-34,,,Q019,21.887869945810756
HI,,,25-34,,,Q043,56.54230181262283
HI,,,25-34,,,Q044,29.494143452511512
HI,,,25-34,,,Q045,32.54194896612407
HI,,,25-34,,,Q046,44.30099893730074
HI,,,25-34,,,Q047,17.25478440903772
HI,,,35-44,,,Q018,40.66527297857637
HI,,,35-44,,,Q019,21.29175438596491
HI,,,35-44,,,Q043,55.70281393568147
HI,,,35-44,,,Q044,26.095130869899922
HI,,,35-44,,,Q045,33.78361132660978
HI,,,35-44,,,Q046,36.94084507042253
HI,,,35-44,,,Q047,19.166083254493852
HI,,,45-54,,,Q018,41.46
HI,,,45-54,,,Q019,18.925573248407645
HI,,,45-54,,,Q043,56.69219958945208
HI,,,45-54,,,Q044,23.238246948803297
HI,,,45-54,,,Q045,35.28775510204082
HI,,,45-54,,,Q046,31.682138003925715
HI,,,45-54,,,Q047,21.068092524304394
HI,,,55-64,,,Q018,38.6949209391471
HI,,,55-64,,,Q019,21.41308139534884
HI,,,55-64,,,Q043,59.769085898024805
HI,,,55-64,,,Q044,22.241426595989857
HI,,,55-64,,,Q045,39.842118712974795
HI,,,55-64,,,Q046,30.326895246576868
HI,,,55-64,,,Q047,22.648553802589
HI,,,65+,,,Q018,32.09659455128205
HI,,,65+,,,Q019,20.23389348150156
HI,,,65+,,,Q043,62.907148347425064
HI,,,65+,,,Q044,23.79865092748735
HI,,,65+,,,Q045,49.25035380696292
HI,,,65+,,,Q046,31.317377674798966
HI,,,65+,,,Q047,26.45203718475793
HI,,,,Asian,,Q018,42.43967374576793
HI,,,,Asian,,Q019,24.196584142901912
HI,,,,Asian,,Q043,52.360776607451655
HI,,,,Asian,,Q044,20.00934586822563
HI,,,,Asian,,Q045,33.766396825396825
HI,,,,Asian,,Q046,30.66182910141402
HI,,,,Asian,,Q047,25.396455136366686
HI,,,,Hawaiian/Pacific Islander,,Q018,43.786410102224885
HI,,,,Hawaiian/Pacific Islander,,Q019,24.110635696821515
HI,,,,Hawaiian/Pacific Islander,,Q043,57.24784403669725
HI,,,,Hawaiian/Pacific Islander,,Q044,28.149005090236003
HI,,,,Hawaiian/Pacific Islander,,Q045,41.11816048803379
HI,,,,Hawaiian/Pacific Islander,,Q046,38.26040122110772
HI,,,,Hawaiian/Pacific Islander,,Q047,26.208647561588737
HI,,,,Hispanic,,Q018,41.920865904990976
HI,,,,Hispanic,,Q019,21.41861604409063
HI,,,,Hispanic,,Q043,59.23387348083516
HI,,,,Hispanic,,Q044,28.508788449466415
HI,,,,Hispanic,,Q045,37.619993692841376
HI,,,,Hispanic,,Q046,41.10604047115675
HI,,,,Hispanic,,Q047,19.17562449637389
HI,,,,Non-Hispanic Black,,Q018,48.29904306220096
HI,,,,Non-Hispanic Black,,Q019,31.397014925373135
HI,,,,Non-Hispanic Black,,Q043,60.33092783505155
HI,,,,Non-Hispanic Black,,Q044,28.47225130890052
HI,,,,Non-Hispanic Black,,Q045,40.30486486486486
HI,,,,Non-Hispanic Black,,Q046,43.15095238095238
HI,,,,Non-Hispanic Black,,Q047,15.679038718291055
HI,,,,Non-Hispanic White,,Q018,30.965239154616242
HI,,,,Non-Hispanic White,,Q019,13.409326788218793
HI,,,,Non-Hispanic White,,Q043,67.61897439617032
HI,,,,Non-Hispanic White,,Q044,31.258546168958738
HI,,,,Non-Hispanic White,,Q045,45.56989081849491
HI,,,,Non-Hispanic White,,Q046,40.7056752160975
HI,,,,Non-Hispanic White,,Q047,14.303533825105603
HI,,,,Other,,Q018,43.78899643402955
HI,,,,Other,,Q019,25.16033548387097
HI,,,,Other,,Q043,59.09589178356714
HI,,,,Other,,Q044,27.91329531477133
HI,,,,Other,,Q045,39.85419057261784
HI,,,,Other,,Q046,38.03096143400326
HI,,,,Other,,Q047,20.832961536537788
HI,,,,,<High school,Q018,40.96751773049645
HI,,,,,<High school,Q019,28.65883211678832
HI,,,,,<High school,Q043,46.901355514479356
HI,,,,,<High school,Q044,19.237601499063086
HI,,,,,<High school,Q045,31.60280199252802
HI,,,,,<High school,Q046,31.29019138755981
HI,,,,,<High school,Q047,34.46510673234812
HI,,,,,College,Q018,34.78873329770176
HI,,,,,College,Q019,15.793394495412846
HI,,,,,College,Q043,64.51306316504414
HI,,,,,College,Q044,29.720319064380607
HI,,,,,College,Q045,41.40622105323346
HI,,,,,College,Q046,39.12307607920575
HI,,,,,College,Q047,13.326795539757512
HI,,,,,High school,Q018,44.0184540520307
HI,,,,,High school,Q019,26.308123088685015
HI,,,,,High school,Q043,54.500824379399766
HI,,,,,High school,Q044,22.902424920723746
HI,,,,,High school,Q045,36.79275457531675
HI,,,,,High school,Q046,34.100180066624645
HI,,,,,High school,Q047,25.746995614901433
HI,,,,,Some college/tech,Q018,40.7816510750041
HI,,,,,Some college/tech,Q019,21.39003990688394
HI,,,,,Some college/tech,Q043,60.23636519209378
HI,,,,,Some college/tech,Q044,26.701872852233677
HI,,,,,Some college/tech,Q045,40.07051448335495
HI,,,,,Some college/tech,Q046,36.90649555610931
HI,,,,,Some college/tech,Q047,20.336573533702946
HI,,,,,,Q018,40.135234518640225
HI,,,,,,Q019,21.572619331268363
HI,,,,,,Q043,58.98800698785545
HI,,,,,,Q044,26.09412411925266
HI,,,,,,Q045,39.0871232
HI,,,,,,Q046,36.586441502625334
HI,,,,,,Q047,20.943964892362782
IA,15000 - 24999,,,,,Q018,43.766420807453414
IA,15000 - 24999,,,,,Q019,26.54005557761016
IA,15000 - 24999,,,,,Q043,42.585437452033766
IA,15000 - 24999,,,,,Q044,15.706107018224118
IA,15000 - 24999,,,,,Q045,25.376849873761895
IA,15000 - 24999,,,,,Q046,25.25459759481961
IA,15000 - 24999,,,,,Q047,34.423846908734056
IA,25000 - 34999,,,,,Q018,38.50550940096196
IA,25000 - 34999,,,,,Q019,24.181121076233186
IA,25000 - 34999,,,,,Q043,46.674009238998295
IA,25000 - 34999,,,,,Q044,16.145470211718365
IA,25000 - 34999,,,,,Q045,28.849556650246306
IA,25000 - 34999,,,,,Q046,25.79730236922355
IA,25000 - 34999,,,,,Q047,31.938459232613905
IA,35000 - 49999,,,,,Q018,40.12219807513195
IA,35000 - 49999,,,,,Q019,23.237594696969698
IA,35000 - 49999,,,,,Q043,48.06420651994043
IA,35000 - 49999,,,,,Q044,18.93687020353687
IA,35000 - 49999,,,,,Q045,29.78514584387118
IA,35000 - 49999,,,,,Q046,30.21230598669623
IA,35000 - 49999,,,,,Q047,26.920902811693296
IA,50000 - 74999,,,,,Q018,40.010958218663994
IA,50000 - 74999,,,,,Q019,19.89019706922688
IA,50000 - 74999,,,,,Q043,51.402731751007614
IA,50000 - 74999,,,,,Q044,19.104984189128142
IA,50000 - 74999,,,,,Q045,30.2962435625568
IA,50000 - 74999,,,,,Q046,29.42548201438849
IA,50000 - 74999,,,,,Q047,21.410898696828127
IA,75000 or greater,,,,,Q018,37.13771597827875
IA,75000 or greater,,,,,Q019,17.180053235734484
IA,75000 or greater,,,,,Q043,57.104166666666664
IA,75000 or greater,,,,,Q044,25.127820725197868
IA,75000 or greater,,,,,Q045,33.066934367211296
IA,75000 or greater,,,,,Q046,36.44253223495702
IA,75000 or greater,,,,,Q047,15.393962249092144
IA,Less than 15000,,,,,Q018,45.42279411764706
IA,Less than 15000,,,,,Q019,31.548970251716245
IA,Less than 15000,,,,,Q043,40.780332610267536
IA,Less than 15000,,,,,Q044,15.159934258582908
IA,Less than 15000,,,,,Q045,25.304357378249723
IA,Less than 15000,,,,,Q046,27.77991704113377
IA,Less than 15000,,,,,Q047,36.637531486146095
IA,,Female,,,,Q018,34.82143520668834
IA,,Female,,,,Q019,19.11653381737827
IA,,Female,,,,Q043,50.625879061221084
IA,,Female,,,,Q044,19.5915337889142
IA,,Female,,,,Q045,29.318626077357447
IA,,Female,,,,Q046,28.393146143707312
IA,,Female,,,,Q047,25.2845498699046
IA,,Male,,,,Q018,44.26321353065539
IA,,Male,,,,Q019,24.670520231213874
IA,,Male,,,,Q043,50.005029570314534
IA,,Male,,,,Q044,20.53206002007714
IA,,Male,,,,Q045,31.65603032391454
IA,,Male,,,,Q046,33.29760787055533
IA,,Male,,,,Q047,24.044384280567296
IA,,,18-24,,,Q018,44.79681143485431
IA,,,18-24,,,Q019,29.708896396396398
IA,,,18-24,,,Q043,51.59521897810219
IA,,,18-24,,,Q044,28.407728937728933
IA,,,18-24,,,Q045,28.951218611521416
IA,,,18-24,,,Q046,47.284772099447515
IA,,,18-24,,,Q047,16.037775879253882
IA,,,25-34,,,Q018,40.72386740331492
IA,,,25-34,,,Q019,21.99466165413534
IA,,,25-34,,,Q043,49.26404317517428
IA,,,25-34,,,Q044,21.008043380027114
IA,,,25-34,,,Q045,25.81379781420765
IA,,,25-34,,,Q046,34.35051282051282
IA,,,25-34,,,Q047,19.8765059127864
IA,,,35-44,,,Q018,42.396027742749055
IA,,,35-44,,,Q019,21.229890955740856
IA,,,35-44,,,Q043,48.877027027027026
IA,,,35-44,,,Q044,20.37930374904361
IA,,,35-44,,,Q045,27.63636889832144
IA,,,35-44,,,Q046,31.9034457874797
IA,,,35-44,,,Q047,21.70539543983746
IA,,,45-54,,,Q018,42.21022787493376
IA,,,45-54,,,Q019,21.213310029577844
IA,,,45-54,,,Q043,49.23328859060402
IA,,,45-54,,,Q044,18.458630013519603
IA,,,45-54,,,Q045,27.75990308903695
IA,,,45-54,,,Q046,26.832384040603408
IA,,,45-54,,,Q047,25.064777648996525
IA,,,55-64,,,Q018,40.38065988794356
IA,,,55-64,,,Q019,20.40459794247323
IA,,,55-64,,,Q043,49.451715217635815
IA,,,55-64,,,Q044,16.586632653061226
IA,,,55-64,,,Q045,31.27718639827135
IA,,,55-64,,,Q046,24.69830691254179
IA,,,55-64,,,Q047,28.05082229866641
IA,,,65+,,,Q018,30.976023668639055
IA,,,65+,,,Q019,19.123593731016886
IA,,,65+,,,Q043,52.79495339547271
IA,,,65+,,,Q044,17.636525446670277
IA,,,65+,,,Q045,38.19656716417911
IA,,,65+,,,Q046,24.64590847827482
IA,,,65+,,,Q047,32.80978579175705
IA,,,,American Indian/Alaska Native,,Q018,45.5
IA,,,,American Indian/Alaska Native,,Q019,37.4
IA,,,,American Indian/Alaska Native,,Q047,15.6
IA,,,,Asian,,Q018,35.56113537117904
IA,,,,Asian,,Q019,17.22081447963801
IA,,,,Asian,,Q043,48.26299212598425
IA,,,,Asian,,Q044,17.68804780876494
IA,,,,Asian,,Q045,27.481124497991964
IA,,,,Asian,,Q046,41.53416370106762
IA,,,,Asian,,Q047,22.45608342989571
IA,,,,Hispanic,,Q018,33.92757379409647
IA,,,,Hispanic,,Q019,39.72772058823529
IA,,,,Hispanic,,Q043,40.936775818639795
IA,,,,Hispanic,,Q044,17.533842239185752
IA,,,,Hispanic,,Q045,24.40140332640333
IA,,,,Hispanic,,Q046,29.229376718606783
IA,,,,Hispanic,,Q047,36.54522790697674
IA,,,,Non-Hispanic Black,,Q018,36.95283018867924
IA,,,,Non-Hispanic Black,,Q019,26.27283950617284
IA,,,,Non-Hispanic Black,,Q043,50.00917537746806
IA,,,,Non-Hispanic Black,,Q044,23.826846424384527
IA,,,,Non-Hispanic Black,,Q045,31.611778846153847
IA,,,,Non-Hispanic Black,,Q046,35.1706498951782
IA,,,,Non-Hispanic Black,,Q047,29.22561505065123
IA,,,,Non-Hispanic White,,Q018,39.80958578800749
IA,,,,Non-Hispanic White,,Q019,20.86255699264911
IA,,,,Non-Hispanic White,,Q043,50.88857540746854
IA,,,,Non-Hispanic White,,Q044,19.996042800239515
IA,,,,Non-Hispanic White,,Q045,30.78930429553714
IA,,,,Non-Hispanic White,,Q046,30.419715588147852
IA,,,,Non-Hispanic White,,Q047,23.81751053732389
IA,,,,Other,,Q018,41.00609756097561
IA,,,,Other,,Q019,21.828870292887032
IA,,,,Other,,Q043,52.542356687898085
IA,,,,Other,,Q044,23.581269841269844
IA,,,,Other,,Q045,32.97292993630573
IA,,,,Other,,Q046,35.66548672566372
IA,,,,Other,,Q047,24.539105504587155
IA,,,,,<High school,Q018,40.802584933530284
IA,,,,,<High school,Q019,35.00595874713522
IA,,,,,<High school,Q043,39.37130506381227
IA,,,,,<High school,Q044,13.221218487394957
IA,,,,,<High school,Q045,26.61631534569983
IA,,,,,<High school,Q046,25.24635557269572
IA,,,,,<High school,Q047,41.55703272498427
IA,,,,,College,Q018,30.704461501559127
IA,,,,,College,Q019,15.586311833171678
IA,,,,,College,Q043,59.33749551489056
IA,,,,,College,Q044,25.833357374684457
IA,,,,,College,Q045,33.55103553520819
IA,,,,,College,Q046,37.11575177353812
IA,,,,,College,Q047,13.434920027099475
IA,,,,,High school,Q018,43.787060998151574
IA,,,,,High school,Q019,25.580116959064323
IA,,,,,High school,Q043,45.18683869107683
IA,,,,,High school,Q044,16.18909914517425
IA,,,,,High school,Q045,28.773824175824178
IA,,,,,High school,Q046,25.613221832197674
IA,,,,,High school,Q047,31.619443222153773
IA,,,,,Some college/tech,Q018,41.9330055233733
IA,,,,,Some college/tech,Q019,20.72344563133388
IA,,,,,Some college/tech,Q043,50.939681293665124
IA,,,,,Some college/tech,Q044,20.85603673501702
IA,,,,,Some college/tech,Q045,30.59707802547771
IA,,,,,Some college/tech,Q046,32.173879420376906
IA,,,,,Some college/tech,Q047,22.544690593660317
IA,,,,,,Q018,39.20116744496331
IA,,,,,,Q019,21.948846166956404
IA,,,,,,Q043,50.40426714299891
IA,,,,,,Q044,20.13329719963866
IA,,,,,,Q045,30.828443089595027
IA,,,,,,Q046,30.871772144752445
IA,,,,,,Q047,24.7732134149219
ID,15000 - 24999,,,,,Q018,41.94447949526813
ID,15000 - 24999,,,,,Q019,21.584458735262594
ID,15000 - 24999,,,,,Q043,49.565161290322585
ID,15000 - 24999,,,,,Q044,17.011719116956318
ID,15000 - 24999,,,,,Q045,33.420613008890975
ID,15000 - 24999,,,,,Q046,25.27634336677815
ID,15000 - 24999,,,,,Q047,29.000338253382537
ID,25000 - 34999,,,,,Q018,42.14079834110939
ID,25000 - 34999,,,,,Q019,20.143001060445386
ID,25000 - 34999,,,,,Q043,52.86925904977375
ID,25000 - 34999,,,,,Q044,20.488959171937896
ID,25000 - 34999,,,,,Q045,34.09630911188004
ID,25000 - 34999,,,,,Q046,29.5880174291939
ID,25000 - 34999,,,,,Q047,26.299564961787187
ID,35000 - 49999,,,,,Q018,37.98558517849074
ID,35000 - 49999,,,,,Q019,15.698859489051095
ID,35000 - 49999,,,,,Q043,57.3590817918431
ID,35000 - 49999,,,,,Q044,22.774173228346456
ID,35000 - 49999,,,,,Q045,37.66475930971844
ID,35000 - 49999,,,,,Q046,31.581218166383703
ID,35000 - 49999,,,,,Q047,22.26353465346535
ID,50000 - 74999,,,,,Q018,35.07595581988105
ID,50000 - 74999,,,,,Q019,15.121880415944542
ID,50000 - 74999,,,,,Q043,59.243021521414875
ID,50000 - 74999,,,,,Q044,23.74983853606028
ID,50000 - 74999,,,,,Q045,38.41016216216216
ID,50000 - 74999,,,,,Q046,33.63667763157895
ID,50000 - 74999,,,,,Q047,17.270464878908786
ID,75000 or greater,,,,,Q018,34.068363512128464
ID,75000 or greater,,,,,Q019,9.948620689655172
ID,75000 or greater,,,,,Q043,65.90050041701417
ID,75000 or greater,,,,,Q044,29.375685680632674
ID,75000 or greater,,,,,Q045,43.42208692710976
ID,75000 or greater,,,,,Q046,37.7778942276685
ID,75000 or greater,,,,,Q047,11.847952951820854
ID,Less than 15000,,,,,Q018,43.69969072164948
ID,Less than 15000,,,,,Q019,25.546589716684156
ID,Less than 15000,,,,,Q043,45.347685185185185
ID,Less than 15000,,,,,Q044,16.072259332023574
ID,Less than 15000,,,,,Q045,29.52708821233411
ID,Less than 15000,,,,,Q046,27.523168023686154
ID,Less than 15000,,,,,Q047,33.09817590753116
ID,,Female,,,,Q018,35.5004917246342
ID,,Female,,,,Q019,14.66400683260127
ID,,Female,,,,Q043,57.351182542023
ID,,Female,,,,Q044,22.61772318753745
ID,,Female,,,,Q045,36.86627208268237
ID,,Female,,,,Q046,30.423721008592125
ID,,Female,,,,Q047,21.69070959957771
ID,,Male,,,,Q018,41.1288501452885
ID,,Male,,,,Q019,17.746366586708056
ID,,Male,,,,Q043,57.61527757750541
ID,,Male,,,,Q044,23.94435158712704
ID,,Male,,,,Q045,39.37334806629835
ID,,Male,,,,Q046,34.701160156518156
ID,,Male,,,,Q047,20.84604581276257
ID,,,18-24,,,Q018,47.398809523809526
ID,,,18-24,,,Q019,22.592150866462795
ID,,,18-24,,,Q043,59.06196670135276
ID,,,18-24,,,Q044,30.778601921024546
ID,,,18-24,,,Q045,36.494017094017096
ID,,,18-24,,,Q046,45.40443349753694
ID,,,18-24,,,Q047,16.071126607103942
ID,,,25-34,,,Q018,38.8344470046083
ID,,,25-34,,,Q019,16.872626674432148
ID,,,25-34,,,Q043,55.37809494260006
ID,,,25-34,,,Q044,25.628666035950804
ID,,,25-34,,,Q045,33.185483359746435
ID,,,25-34,,,Q046,37.66033817858203
ID,,,25-34,,,Q047,17.403778239418333
ID,,,35-44,,,Q018,35.81926061159288
ID,,,35-44,,,Q019,14.858271719038816
ID,,,35-44,,,Q043,57.849071358748766
ID,,,35-44,,,Q044,24.244262701363073
ID,,,35-44,,,Q045,34.933483033932134
ID,,,35-44,,,Q046,33.462922395711956
ID,,,35-44,,,Q047,18.585538104774955
ID,,,45-54,,,Q018,42.130745880312226
ID,,,45-54,,,Q019,14.63796744390673
ID,,,45-54,,,Q043,54.62103132324739
ID,,,45-54,,,Q044,20.935589566716967
ID,,,45-54,,,Q045,34.8976335214937
ID,,,45-54,,,Q046,28.448929785957194
ID,,,45-54,,,Q047,21.48463879688479
ID,,,55-64,,,Q018,37.88821096173733
ID,,,55-64,,,Q019,14.692366678285117
ID,,,55-64,,,Q043,58.193504410585405
ID,,,55-64,,,Q044,20.225239409186823
